Industry,Category,Keyword,Count,NUM WORDS IN INDUSTRY,Normalized Word Count (Percent of Total Words in Industry)
Finance,ENVIRONMENTAL ISSUES,biodiversity,0,5346198,0
Finance,ENVIRONMENTAL ISSUES,climate change,1,5346198,0.000000187048814877414
Finance,ENVIRONMENTAL ISSUES,climate goal,0,5346198,0
Finance,ENVIRONMENTAL ISSUES,emission,2,5346198,0.000000374097629754828
Finance,ENVIRONMENTAL ISSUES,sustainable,4,5346198,0.000000748195259509655
Finance,ENVIRONMENTAL ISSUES,greenhouse gas,0,5346198,0
Finance,ENVIRONMENTAL ISSUES,water resource,0,5346198,0
Finance,ENVIRONMENTAL ISSUES,marine resource,0,5346198,0
Finance,ENVIRONMENTAL ISSUES,natural resource,3,5346198,0.000000561146444632241
Finance,ENVIRONMENTAL ISSUES,pollution,1,5346198,0.000000187048814877414
Finance,ENVIRONMENTAL ISSUES,pollutant,0,5346198,0
Finance,ENVIRONMENTAL ISSUES,pollute,1,5346198,0.000000187048814877414
Finance,ENVIRONMENTAL ISSUES,ecosystem,6,5346198,0.00000112229288926448
Finance,ENVIRONMENTAL ISSUES,carbon,6,5346198,0.00000112229288926448
Finance,ENVIRONMENTAL ISSUES,waste management,0,5346198,0
Finance,SOCIAL ISSUES,DEI,1,5346198,0.000000187048814877414
Finance,SOCIAL ISSUES,"diversity, equity and inclusion",0,5346198,0
Finance,SOCIAL ISSUES,diversity,28,5346198,0.00000523736681656759
Finance,SOCIAL ISSUES,forced labor,0,5346198,0
Finance,SOCIAL ISSUES,human right,1,5346198,0.000000187048814877414
Finance,SOCIAL ISSUES,right to,921,5346198,0.000172271958502098
Finance,SOCIAL ISSUES,community impact,0,5346198,0
Finance,SOCIAL ISSUES,Equal pay,0,5346198,0
Finance,SOCIAL ISSUES,discrimination,22,5346198,0.0000041150739273031
Finance,SOCIAL ISSUES,harassment,35,5346198,0.00000654670852070948
Finance,SOCIAL ISSUES,sexual harassment,0,5346198,0
Finance,SOCIAL ISSUES,racial harassment,0,5346198,0
Finance,SOCIAL ISSUES,wage,1172,5346198,0.000219221211036329
Finance,SOCIAL ISSUES,labor condition,0,5346198,0
Finance,SOCIAL ISSUES,child labor,0,5346198,0
Finance,SOCIAL ISSUES,working condition,2,5346198,0.000000374097629754828
Finance,SOCIAL ISSUES,employee relation,1,5346198,0.000000187048814877414
Finance,CORPORATE GOVERNANCE,governance,28,5346198,0.00000523736681656759
Finance,CORPORATE GOVERNANCE,board composition,0,5346198,0
Finance,CORPORATE GOVERNANCE,board diversity,0,5346198,0
Finance,CORPORATE GOVERNANCE,management divesity,0,5346198,0
Finance,CORPORATE GOVERNANCE,company audits,0,5346198,0
Finance,CORPORATE GOVERNANCE,executive compensation,0,5346198,0
Finance,CORPORATE GOVERNANCE,misleading proxy,0,5346198,0
Finance,CORPORATE GOVERNANCE,false proxy,0,5346198,0
Finance,CORPORATE GOVERNANCE,shareholder right,0,5346198,0
Finance,DATA PRIVACY AND SECURITY,privacy,938,5346198,0.000175451788355014
Finance,DATA PRIVACY AND SECURITY,differential privacy,0,5346198,0
Finance,DATA PRIVACY AND SECURITY,cybersecurity,4,5346198,0.000000748195259509655
Finance,DATA PRIVACY AND SECURITY,data breach,5,5346198,0.000000935244074387069
Finance,DATA PRIVACY AND SECURITY,security breach,4,5346198,0.000000748195259509655
Finance,DATA PRIVACY AND SECURITY,biometric information privacy act,0,5346198,0
Finance,DATA PRIVACY AND SECURITY,CCPA,0,5346198,0
Finance,DATA PRIVACY AND SECURITY,California Consumer Privacy Act,0,5346198,0
Finance,DATA PRIVACY AND SECURITY,Section 230,1,5346198,0.000000187048814877414
Finance,DATA PRIVACY AND SECURITY,Computer Fraud and Abuse Act,0,5346198,0
Finance,ETHICAL BUSINESS PRACTICES,affordability,20,5346198,0.00000374097629754828
Finance,ETHICAL BUSINESS PRACTICES,conflict mineral,0,5346198,0
Finance,ETHICAL BUSINESS PRACTICES,ethical supply chain,0,5346198,0
Finance,ETHICAL BUSINESS PRACTICES,corruption,2,5346198,0.000000374097629754828
Finance,ETHICAL BUSINESS PRACTICES,fraud,1681,5346198,0.000314429057808933
Finance,ETHICAL BUSINESS PRACTICES,Title XI,0,5346198,0
Finance,ETHICAL BUSINESS PRACTICES,UDAP,0,5346198,0
Finance,ETHICAL BUSINESS PRACTICES,Unfair or Deceptive Acts or Practices,217,5346198,0.0000405895928283988
Finance,ETHICAL BUSINESS PRACTICES,UDTP,0,5346198,0
Finance,ETHICAL BUSINESS PRACTICES,Unfair and Deceptive Trade Practice,2,5346198,0.000000374097629754828
Finance,ETHICAL BUSINESS PRACTICES,negligence,9,5346198,0.00000168343933389672
Finance,ETHICAL BUSINESS PRACTICES,negligent,7,5346198,0.0000013093417041419
Finance,ETHICAL BUSINESS PRACTICES,false advertising,90,5346198,0.0000168343933389672
Finance,MISINFORMATION AND CENSORSHIP,misinformation,6,5346198,0.00000112229288926448
Finance,MISINFORMATION AND CENSORSHIP,censorship,12,5346198,0.00000224458577852897
Finance,SAFETY AND WORKING CONDITIONS,safety,106,5346198,0.0000198271743770059
Finance,SAFETY AND WORKING CONDITIONS,working condition,2,5346198,0.000000374097629754828
Finance,SAFETY AND WORKING CONDITIONS,labor condition,0,5346198,0
Finance,AI ETHICS AND BIAS,algorithm,44,5346198,0.00000823014785460621
Finance,AI ETHICS AND BIAS,algorithmic bias,0,5346198,0
Finance,AI ETHICS AND BIAS,artificial intelligence,3,5346198,0.000000561146444632241
Finance,AI ETHICS AND BIAS,machine learning,6,5346198,0.00000112229288926448
Finance,AI ETHICS AND BIAS,facial recognition,0,5346198,0
Finance,AI ETHICS AND BIAS,surveillance,9,5346198,0.00000168343933389672
Finance,AI ETHICS AND BIAS,biased algorithm,0,5346198,0
Finance,AI ETHICS AND BIAS,biased data,0,5346198,0
Finance,AI ETHICS AND BIAS,data bias,0,5346198,0
Finance,PLATFORM RESPONSIBILITY AND CONTENT MODERATION,content moderation,0,5346198,0
Finance,PLATFORM RESPONSIBILITY AND CONTENT MODERATION,platform responsibility,0,5346198,0
Finance,PLATFORM RESPONSIBILITY AND CONTENT MODERATION,user content,4,5346198,0.000000748195259509655
Finance,PLATFORM RESPONSIBILITY AND CONTENT MODERATION,online harassment,0,5346198,0
Finance,PLATFORM RESPONSIBILITY AND CONTENT MODERATION,hate speech,2,5346198,0.000000374097629754828
Finance,PLATFORM RESPONSIBILITY AND CONTENT MODERATION,extremist content,0,5346198,0
Finance,PLATFORM RESPONSIBILITY AND CONTENT MODERATION,harmful content,0,5346198,0
Finance,PLATFORM RESPONSIBILITY AND CONTENT MODERATION,disinformation,0,5346198,0
Finance,PLATFORM RESPONSIBILITY AND CONTENT MODERATION,misinformation,3,5346198,0.000000561146444632241
Finance,PLATFORM RESPONSIBILITY AND CONTENT MODERATION,radicalization,0,5346198,0
Finance,DIGITAL RIGHTS AND ACCESS,net neutrality,0,5346198,0
Finance,DIGITAL RIGHTS AND ACCESS,digital literacy,0,5346198,0
Finance,DIGITAL RIGHTS AND ACCESS,online privacy,4,5346198,0.000000748195259509655
Finance,ANTITRUST AND COMPETITION,antitrust,116,5346198,0.00002169766252578
Finance,ANTITRUST AND COMPETITION,monopolies,21,5346198,0.00000392802511242569
Finance,ANTITRUST AND COMPETITION,market dominance,0,5346198,0
Finance,ANTITRUST AND COMPETITION,competition law,9,5346198,0.00000168343933389672
Finance,ANTITRUST AND COMPETITION,anti-competitive,2,5346198,0.000000374097629754828
Finance,ANTITRUST AND COMPETITION,anti competitive,0,5346198,0
Finance,ANTITRUST AND COMPETITION,market power,8,5346198,0.00000149639051901931
Finance,ANTITRUST AND COMPETITION,predatory pricing,2,5346198,0.000000374097629754828
Finance,ANTITRUST AND COMPETITION,vertical integration,8,5346198,0.00000149639051901931
Finance,WORKER CLASSIFICATION AND GIG ECONOMY,gig economy,4,5346198,0.000000748195259509655
Finance,WORKER CLASSIFICATION AND GIG ECONOMY,independent contractor,407,5346198,0.0000761288676551074
Finance,WORKER CLASSIFICATION AND GIG ECONOMY,contract worker,0,5346198,0
Finance,WORKER CLASSIFICATION AND GIG ECONOMY,employee right,0,5346198,0
Finance,WORKER CLASSIFICATION AND GIG ECONOMY,labor law,0,5346198,0
Finance,WORKER CLASSIFICATION AND GIG ECONOMY,platform worker,0,5346198,0
Finance,WORKER CLASSIFICATION AND GIG ECONOMY,worker protection,0,5346198,0
Defense,ENVIRONMENTAL ISSUES,environmental,0,144320,0
Defense,ENVIRONMENTAL ISSUES,biodiversity,0,144320,0
Defense,ENVIRONMENTAL ISSUES,climate change,0,144320,0
Defense,ENVIRONMENTAL ISSUES,climate goal,0,144320,0
Defense,ENVIRONMENTAL ISSUES,emission,2,144320,0.0000138580931263858
Defense,ENVIRONMENTAL ISSUES,sustainable,1,144320,0.0000069290465631929
Defense,ENVIRONMENTAL ISSUES,greenhouse gas,0,144320,0
Defense,ENVIRONMENTAL ISSUES,water resource,0,144320,0
Defense,ENVIRONMENTAL ISSUES,marine resource,0,144320,0
Defense,ENVIRONMENTAL ISSUES,natural resource,0,144320,0
Defense,ENVIRONMENTAL ISSUES,pollution,0,144320,0
Defense,ENVIRONMENTAL ISSUES,pollutant,0,144320,0
Defense,ENVIRONMENTAL ISSUES,pollute,0,144320,0
Defense,ENVIRONMENTAL ISSUES,ecosystem,3,144320,0.0000207871396895787
Defense,ENVIRONMENTAL ISSUES,carbon,1,144320,0.0000069290465631929
Defense,ENVIRONMENTAL ISSUES,waste management,0,144320,0
Defense,SOCIAL ISSUES,DEI,0,144320,0
Defense,SOCIAL ISSUES,"diversity, equity and inclusion",0,144320,0
Defense,SOCIAL ISSUES,diversity,0,144320,0
Defense,SOCIAL ISSUES,forced labor,0,144320,0
Defense,SOCIAL ISSUES,human right,0,144320,0
Defense,SOCIAL ISSUES,right to,13,144320,0.0000900776053215078
Defense,SOCIAL ISSUES,community impact,0,144320,0
Defense,SOCIAL ISSUES,Equal pay,0,144320,0
Defense,SOCIAL ISSUES,discrimination,5,144320,0.0000346452328159645
Defense,SOCIAL ISSUES,harassment,0,144320,0
Defense,SOCIAL ISSUES,sexual harassment,0,144320,0
Defense,SOCIAL ISSUES,racial harassment,0,144320,0
Defense,SOCIAL ISSUES,wage,0,144320,0
Defense,SOCIAL ISSUES,labor condition,0,144320,0
Defense,SOCIAL ISSUES,child labor,0,144320,0
Defense,SOCIAL ISSUES,working condition,0,144320,0
Defense,SOCIAL ISSUES,employee relation,0,144320,0
Defense,CORPORATE GOVERNANCE,governance,0,144320,0
Defense,CORPORATE GOVERNANCE,board composition,0,144320,0
Defense,CORPORATE GOVERNANCE,board diversity,0,144320,0
Defense,CORPORATE GOVERNANCE,management divesity,0,144320,0
Defense,CORPORATE GOVERNANCE,company audits,0,144320,0
Defense,CORPORATE GOVERNANCE,executive compensation,0,144320,0
Defense,CORPORATE GOVERNANCE,misleading proxy,0,144320,0
Defense,CORPORATE GOVERNANCE,false proxy,0,144320,0
Defense,CORPORATE GOVERNANCE,shareholder right,0,144320,0
Defense,DATA PRIVACY AND SECURITY,privacy,10,144320,0.000069290465631929
Defense,DATA PRIVACY AND SECURITY,differential privacy,0,144320,0
Defense,DATA PRIVACY AND SECURITY,cybersecurity,0,144320,0
Defense,DATA PRIVACY AND SECURITY,data breach,1,144320,0.0000069290465631929
Defense,DATA PRIVACY AND SECURITY,security breach,0,144320,0
Defense,DATA PRIVACY AND SECURITY,biometric information privacy act,0,144320,0
Defense,DATA PRIVACY AND SECURITY,CCPA,0,144320,0
Defense,DATA PRIVACY AND SECURITY,California Consumer Privacy Act,0,144320,0
Defense,DATA PRIVACY AND SECURITY,Section 230,0,144320,0
Defense,DATA PRIVACY AND SECURITY,Computer Fraud and Abuse Act,0,144320,0
Defense,ETHICAL BUSINESS PRACTICES,affordability,0,144320,0
Defense,ETHICAL BUSINESS PRACTICES,conflict mineral,0,144320,0
Defense,ETHICAL BUSINESS PRACTICES,ethical supply chain,0,144320,0
Defense,ETHICAL BUSINESS PRACTICES,corruption,0,144320,0
Defense,ETHICAL BUSINESS PRACTICES,fraud,16,144320,0.000110864745011086
Defense,ETHICAL BUSINESS PRACTICES,Title XI,0,144320,0
Defense,ETHICAL BUSINESS PRACTICES,UDAP,0,144320,0
Defense,ETHICAL BUSINESS PRACTICES,Unfair or Deceptive Acts or Practices,0,144320,0
Defense,ETHICAL BUSINESS PRACTICES,UDTP,0,144320,0
Defense,ETHICAL BUSINESS PRACTICES,Unfair and Deceptive Trade Practice,0,144320,0
Defense,ETHICAL BUSINESS PRACTICES,negligence,0,144320,0
Defense,ETHICAL BUSINESS PRACTICES,negligent,0,144320,0
Defense,ETHICAL BUSINESS PRACTICES,false advertising,0,144320,0
Defense,MISINFORMATION AND CENSORSHIP,misinformation,0,144320,0
Defense,MISINFORMATION AND CENSORSHIP,censorship,0,144320,0
Defense,SAFETY AND WORKING CONDITIONS,safety,3,144320,0.0000207871396895787
Defense,SAFETY AND WORKING CONDITIONS,working condition,0,144320,0
Defense,SAFETY AND WORKING CONDITIONS,labor condition,0,144320,0
Defense,AI ETHICS AND BIAS,algorithm,10,144320,0.000069290465631929
Defense,AI ETHICS AND BIAS,algorithmic bias,0,144320,0
Defense,AI ETHICS AND BIAS,artificial intelligence,1,144320,0.0000069290465631929
Defense,AI ETHICS AND BIAS,machine learning,6,144320,0.0000415742793791574
Defense,AI ETHICS AND BIAS,facial recognition,0,144320,0
Defense,AI ETHICS AND BIAS,surveillance,0,144320,0
Defense,AI ETHICS AND BIAS,biased algorithm,0,144320,0
Defense,AI ETHICS AND BIAS,biased data,0,144320,0
Defense,AI ETHICS AND BIAS,data bias,0,144320,0
Defense,PLATFORM RESPONSIBILITY AND CONTENT MODERATION,content moderation,0,144320,0
Defense,PLATFORM RESPONSIBILITY AND CONTENT MODERATION,platform responsibility,0,144320,0
Defense,PLATFORM RESPONSIBILITY AND CONTENT MODERATION,user content,0,144320,0
Defense,PLATFORM RESPONSIBILITY AND CONTENT MODERATION,online harassment,0,144320,0
Defense,PLATFORM RESPONSIBILITY AND CONTENT MODERATION,hate speech,0,144320,0
Defense,PLATFORM RESPONSIBILITY AND CONTENT MODERATION,extremist content,0,144320,0
Defense,PLATFORM RESPONSIBILITY AND CONTENT MODERATION,harmful content,0,144320,0
Defense,PLATFORM RESPONSIBILITY AND CONTENT MODERATION,disinformation,0,144320,0
Defense,PLATFORM RESPONSIBILITY AND CONTENT MODERATION,misinformation,0,144320,0
Defense,PLATFORM RESPONSIBILITY AND CONTENT MODERATION,radicalization,0,144320,0
Defense,DIGITAL RIGHTS AND ACCESS,net neutrality,0,144320,0
Defense,DIGITAL RIGHTS AND ACCESS,digital literacy,0,144320,0
Defense,DIGITAL RIGHTS AND ACCESS,online privacy,0,144320,0
Defense,ANTITRUST AND COMPETITION,antitrust,48,144320,0.000332594235033259
Defense,ANTITRUST AND COMPETITION,monopolies,11,144320,0.000076219512195122
Defense,ANTITRUST AND COMPETITION,market dominance,0,144320,0
Defense,ANTITRUST AND COMPETITION,competition law,3,144320,0.0000207871396895787
Defense,ANTITRUST AND COMPETITION,anti-competitive,2,144320,0.0000138580931263858
Defense,ANTITRUST AND COMPETITION,anti competitive,0,144320,0
Defense,ANTITRUST AND COMPETITION,market power,6,144320,0.0000415742793791574
Defense,ANTITRUST AND COMPETITION,predatory pricing,0,144320,0
Defense,ANTITRUST AND COMPETITION,vertical integration,8,144320,0.0000554323725055432
Defense,WORKER CLASSIFICATION AND GIG ECONOMY,gig economy,0,144320,0
Defense,WORKER CLASSIFICATION AND GIG ECONOMY,independent contractor,0,144320,0
Defense,WORKER CLASSIFICATION AND GIG ECONOMY,contract worker,0,144320,0
Defense,WORKER CLASSIFICATION AND GIG ECONOMY,employee right,0,144320,0
Defense,WORKER CLASSIFICATION AND GIG ECONOMY,labor law,0,144320,0
Defense,WORKER CLASSIFICATION AND GIG ECONOMY,platform worker,0,144320,0
Defense,WORKER CLASSIFICATION AND GIG ECONOMY,worker protection,0,144320,0
Technology: Patents & IP,ENVIRONMENTAL ISSUES,environmental,2,111621,0.0000179177753290151
Technology: Patents & IP,ENVIRONMENTAL ISSUES,biodiversity,0,111621,0
Technology: Patents & IP,ENVIRONMENTAL ISSUES,climate change,0,111621,0
Technology: Patents & IP,ENVIRONMENTAL ISSUES,climate goal,0,111621,0
Technology: Patents & IP,ENVIRONMENTAL ISSUES,emission,2,111621,0.0000179177753290151
Technology: Patents & IP,ENVIRONMENTAL ISSUES,sustainable,1,111621,0.00000895888766450757
Technology: Patents & IP,ENVIRONMENTAL ISSUES,greenhouse gas,0,111621,0
Technology: Patents & IP,ENVIRONMENTAL ISSUES,water resource,0,111621,0
Technology: Patents & IP,ENVIRONMENTAL ISSUES,marine resource,0,111621,0
Technology: Patents & IP,ENVIRONMENTAL ISSUES,natural resource,0,111621,0
Technology: Patents & IP,ENVIRONMENTAL ISSUES,pollution,0,111621,0
Technology: Patents & IP,ENVIRONMENTAL ISSUES,pollutant,0,111621,0
Technology: Patents & IP,ENVIRONMENTAL ISSUES,pollute,0,111621,0
Technology: Patents & IP,ENVIRONMENTAL ISSUES,ecosystem,2,111621,0.0000179177753290151
Technology: Patents & IP,ENVIRONMENTAL ISSUES,carbon,1,111621,0.00000895888766450757
Technology: Patents & IP,ENVIRONMENTAL ISSUES,waste management,0,111621,0
Technology: Patents & IP,SOCIAL ISSUES,DEI,0,111621,0
Technology: Patents & IP,SOCIAL ISSUES,"diversity, equity and inclusion",0,111621,0
Technology: Patents & IP,SOCIAL ISSUES,diversity,4,111621,0.0000358355506580303
Technology: Patents & IP,SOCIAL ISSUES,forced labor,0,111621,0
Technology: Patents & IP,SOCIAL ISSUES,human right,0,111621,0
Technology: Patents & IP,SOCIAL ISSUES,right to,19,111621,0.000170218865625644
Technology: Patents & IP,SOCIAL ISSUES,community impact,0,111621,0
Technology: Patents & IP,SOCIAL ISSUES,Equal pay,0,111621,0
Technology: Patents & IP,SOCIAL ISSUES,discrimination,7,111621,0.000062712213651553
Technology: Patents & IP,SOCIAL ISSUES,harassment,0,111621,0
Technology: Patents & IP,SOCIAL ISSUES,sexual harassment,0,111621,0
Technology: Patents & IP,SOCIAL ISSUES,racial harassment,0,111621,0
Technology: Patents & IP,SOCIAL ISSUES,wage,0,111621,0
Technology: Patents & IP,SOCIAL ISSUES,labor condition,0,111621,0
Technology: Patents & IP,SOCIAL ISSUES,child labor,0,111621,0
Technology: Patents & IP,SOCIAL ISSUES,working condition,0,111621,0
Technology: Patents & IP,SOCIAL ISSUES,employee relation,0,111621,0
Technology: Patents & IP,CORPORATE GOVERNANCE,governance,0,111621,0
Technology: Patents & IP,CORPORATE GOVERNANCE,board composition,0,111621,0
Technology: Patents & IP,CORPORATE GOVERNANCE,board diversity,0,111621,0
Technology: Patents & IP,CORPORATE GOVERNANCE,management divesity,0,111621,0
Technology: Patents & IP,CORPORATE GOVERNANCE,company audits,0,111621,0
Technology: Patents & IP,CORPORATE GOVERNANCE,executive compensation,0,111621,0
Technology: Patents & IP,CORPORATE GOVERNANCE,misleading proxy,0,111621,0
Technology: Patents & IP,CORPORATE GOVERNANCE,false proxy,0,111621,0
Technology: Patents & IP,CORPORATE GOVERNANCE,shareholder right,0,111621,0
Technology: Patents & IP,DATA PRIVACY AND SECURITY,privacy,3,111621,0.0000268766629935227
Technology: Patents & IP,DATA PRIVACY AND SECURITY,differential privacy,0,111621,0
Technology: Patents & IP,DATA PRIVACY AND SECURITY,cybersecurity,0,111621,0
Technology: Patents & IP,DATA PRIVACY AND SECURITY,data breach,1,111621,0.00000895888766450757
Technology: Patents & IP,DATA PRIVACY AND SECURITY,security breach,0,111621,0
Technology: Patents & IP,DATA PRIVACY AND SECURITY,biometric information privacy act,0,111621,0
Technology: Patents & IP,DATA PRIVACY AND SECURITY,CCPA,0,111621,0
Technology: Patents & IP,DATA PRIVACY AND SECURITY,California Consumer Privacy Act,0,111621,0
Technology: Patents & IP,DATA PRIVACY AND SECURITY,Section 230,0,111621,0
Technology: Patents & IP,DATA PRIVACY AND SECURITY,Computer Fraud and Abuse Act,0,111621,0
Technology: Patents & IP,ETHICAL BUSINESS PRACTICES,affordability,0,111621,0
Technology: Patents & IP,ETHICAL BUSINESS PRACTICES,conflict mineral,0,111621,0
Technology: Patents & IP,ETHICAL BUSINESS PRACTICES,ethical supply chain,0,111621,0
Technology: Patents & IP,ETHICAL BUSINESS PRACTICES,corruption,0,111621,0
Technology: Patents & IP,ETHICAL BUSINESS PRACTICES,fraud,0,111621,0
Technology: Patents & IP,ETHICAL BUSINESS PRACTICES,Title XI,0,111621,0
Technology: Patents & IP,ETHICAL BUSINESS PRACTICES,UDAP,0,111621,0
Technology: Patents & IP,ETHICAL BUSINESS PRACTICES,Unfair or Deceptive Acts or Practices,0,111621,0
Technology: Patents & IP,ETHICAL BUSINESS PRACTICES,UDTP,0,111621,0
Technology: Patents & IP,ETHICAL BUSINESS PRACTICES,Unfair and Deceptive Trade Practice,0,111621,0
Technology: Patents & IP,ETHICAL BUSINESS PRACTICES,negligence,0,111621,0
Technology: Patents & IP,ETHICAL BUSINESS PRACTICES,negligent,0,111621,0
Technology: Patents & IP,ETHICAL BUSINESS PRACTICES,false advertising,0,111621,0
Technology: Patents & IP,MISINFORMATION AND CENSORSHIP,misinformation,0,111621,0
Technology: Patents & IP,MISINFORMATION AND CENSORSHIP,censorship,0,111621,0
Technology: Patents & IP,SAFETY AND WORKING CONDITIONS,safety,4,111621,0.0000358355506580303
Technology: Patents & IP,SAFETY AND WORKING CONDITIONS,working condition,0,111621,0
Technology: Patents & IP,SAFETY AND WORKING CONDITIONS,labor condition,0,111621,0
Technology: Patents & IP,AI ETHICS AND BIAS,algorithm,16,111621,0.000143342202632121
Technology: Patents & IP,AI ETHICS AND BIAS,algorithmic bias,0,111621,0
Technology: Patents & IP,AI ETHICS AND BIAS,artificial intelligence,1,111621,0.00000895888766450757
Technology: Patents & IP,AI ETHICS AND BIAS,machine learning,6,111621,0.0000537533259870454
Technology: Patents & IP,AI ETHICS AND BIAS,facial recognition,0,111621,0
Technology: Patents & IP,AI ETHICS AND BIAS,surveillance,0,111621,0
Technology: Patents & IP,AI ETHICS AND BIAS,biased algorithm,0,111621,0
Technology: Patents & IP,AI ETHICS AND BIAS,biased data,0,111621,0
Technology: Patents & IP,AI ETHICS AND BIAS,data bias,0,111621,0
Technology: Patents & IP,PLATFORM RESPONSIBILITY AND CONTENT MODERATION,content moderation,0,111621,0
Technology: Patents & IP,PLATFORM RESPONSIBILITY AND CONTENT MODERATION,platform responsibility,0,111621,0
Technology: Patents & IP,PLATFORM RESPONSIBILITY AND CONTENT MODERATION,user content,0,111621,0
Technology: Patents & IP,PLATFORM RESPONSIBILITY AND CONTENT MODERATION,online harassment,0,111621,0
Technology: Patents & IP,PLATFORM RESPONSIBILITY AND CONTENT MODERATION,hate speech,0,111621,0
Technology: Patents & IP,PLATFORM RESPONSIBILITY AND CONTENT MODERATION,extremist content,0,111621,0
Technology: Patents & IP,PLATFORM RESPONSIBILITY AND CONTENT MODERATION,harmful content,0,111621,0
Technology: Patents & IP,PLATFORM RESPONSIBILITY AND CONTENT MODERATION,disinformation,0,111621,0
Technology: Patents & IP,PLATFORM RESPONSIBILITY AND CONTENT MODERATION,misinformation,0,111621,0
Technology: Patents & IP,PLATFORM RESPONSIBILITY AND CONTENT MODERATION,radicalization,0,111621,0
Technology: Patents & IP,DIGITAL RIGHTS AND ACCESS,net neutrality,0,111621,0
Technology: Patents & IP,DIGITAL RIGHTS AND ACCESS,digital literacy,0,111621,0
Technology: Patents & IP,DIGITAL RIGHTS AND ACCESS,online privacy,0,111621,0
Technology: Patents & IP,ANTITRUST AND COMPETITION,antitrust,49,111621,0.000438985495560871
Technology: Patents & IP,ANTITRUST AND COMPETITION,monopolies,11,111621,0.0000985477643095833
Technology: Patents & IP,ANTITRUST AND COMPETITION,market dominance,0,111621,0
Technology: Patents & IP,ANTITRUST AND COMPETITION,competition law,3,111621,0.0000268766629935227
Technology: Patents & IP,ANTITRUST AND COMPETITION,anti-competitive,2,111621,0.0000179177753290151
Technology: Patents & IP,ANTITRUST AND COMPETITION,anti competitive,0,111621,0
Technology: Patents & IP,ANTITRUST AND COMPETITION,market power,6,111621,0.0000537533259870454
Technology: Patents & IP,ANTITRUST AND COMPETITION,predatory pricing,0,111621,0
Technology: Patents & IP,ANTITRUST AND COMPETITION,vertical integration,8,111621,0.0000716711013160606
Technology: Patents & IP,WORKER CLASSIFICATION AND GIG ECONOMY,gig economy,0,111621,0
Technology: Patents & IP,WORKER CLASSIFICATION AND GIG ECONOMY,independent contractor,0,111621,0
Technology: Patents & IP,WORKER CLASSIFICATION AND GIG ECONOMY,contract worker,0,111621,0
Technology: Patents & IP,WORKER CLASSIFICATION AND GIG ECONOMY,employee right,0,111621,0
Technology: Patents & IP,WORKER CLASSIFICATION AND GIG ECONOMY,labor law,0,111621,0
Technology: Patents & IP,WORKER CLASSIFICATION AND GIG ECONOMY,platform worker,0,111621,0
Technology: Patents & IP,WORKER CLASSIFICATION AND GIG ECONOMY,worker protection,0,111621,0
Non-Profits,ENVIRONMENTAL ISSUES,environmental,30,1585319,0.0000189236361893095
Non-Profits,ENVIRONMENTAL ISSUES,biodiversity,0,1585319,0
Non-Profits,ENVIRONMENTAL ISSUES,climate change,0,1585319,0
Non-Profits,ENVIRONMENTAL ISSUES,climate goal,0,1585319,0
Non-Profits,ENVIRONMENTAL ISSUES,emission,2,1585319,0.00000126157574595397
Non-Profits,ENVIRONMENTAL ISSUES,sustainable,1,1585319,0.000000630787872976984
Non-Profits,ENVIRONMENTAL ISSUES,greenhouse gas,0,1585319,0
Non-Profits,ENVIRONMENTAL ISSUES,water resource,0,1585319,0
Non-Profits,ENVIRONMENTAL ISSUES,marine resource,0,1585319,0
Non-Profits,ENVIRONMENTAL ISSUES,natural resource,0,1585319,0
Non-Profits,ENVIRONMENTAL ISSUES,pollution,0,1585319,0
Non-Profits,ENVIRONMENTAL ISSUES,pollutant,0,1585319,0
Non-Profits,ENVIRONMENTAL ISSUES,pollute,0,1585319,0
Non-Profits,ENVIRONMENTAL ISSUES,ecosystem,2,1585319,0.00000126157574595397
Non-Profits,ENVIRONMENTAL ISSUES,carbon,1,1585319,0.000000630787872976984
Non-Profits,ENVIRONMENTAL ISSUES,waste management,0,1585319,0
Non-Profits,SOCIAL ISSUES,DEI,0,1585319,0
Non-Profits,SOCIAL ISSUES,"diversity, equity and inclusion",0,1585319,0
Non-Profits,SOCIAL ISSUES,diversity,7,1585319,0.00000441551511083889
Non-Profits,SOCIAL ISSUES,forced labor,0,1585319,0
Non-Profits,SOCIAL ISSUES,human right,0,1585319,0
Non-Profits,SOCIAL ISSUES,right to,235,1585319,0.000148235150149591
Non-Profits,SOCIAL ISSUES,community impact,0,1585319,0
Non-Profits,SOCIAL ISSUES,Equal pay,0,1585319,0
Non-Profits,SOCIAL ISSUES,discrimination,38,1585319,0.0000239699391731254
Non-Profits,SOCIAL ISSUES,harassment,18,1585319,0.0000113541817135857
Non-Profits,SOCIAL ISSUES,sexual harassment,0,1585319,0
Non-Profits,SOCIAL ISSUES,racial harassment,0,1585319,0
Non-Profits,SOCIAL ISSUES,wage,17,1585319,0.0000107233938406087
Non-Profits,SOCIAL ISSUES,labor condition,0,1585319,0
Non-Profits,SOCIAL ISSUES,child labor,0,1585319,0
Non-Profits,SOCIAL ISSUES,working condition,0,1585319,0
Non-Profits,SOCIAL ISSUES,employee relation,0,1585319,0
Non-Profits,CORPORATE GOVERNANCE,governance,24,1585319,0.0000151389089514476
Non-Profits,CORPORATE GOVERNANCE,board composition,0,1585319,0
